GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
530,108ETH,32253,08/02/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Erob,Alitena,14.52728,39.56817,1,Reuters,"Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,109ETH,32254,08/02/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,1,Reuters,"Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,110ETH,32255,10/02/1999,1999,1,Remote violence,Military Forces of Ethiopia (1991-),,1,Civilians (Eritrea),,7,17,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,Reuters,Ethiopian forces shell civilian areas,0
530,111ETH,32256,11/02/1999,1999,1,Remote violence,Civilians (Ethiopia),,7,Military Forces of Eritrea (1993-),,8,78,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,BBC Monitoring,Eritrean forces shell civilian village,4
530,112ETH,32257,11/02/1999,1999,1,Remote violence,Military Forces of Ethiopia (1991-),,1,Civilians (Eritrea),,7,17,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,Reuters,Ethiopian forces shell civilian areas,12
530,113ETH,32258,12/02/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,1,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,116ETH,32259,14/02/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Debubawi,Saharti Samre,Geza,13.39335,39.16891,1,BBC Monitoring,"Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,115ETH,32260,14/02/1999,1999,1,Remote violence,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Afar,Zone 1,Elidar,Burie,12.59889,42.27028,2,"Infantry FINF Vol. 89, Issue 2",Eritrean shoots down Ethiopian fighter jet,3
530,114ETH,32261,14/02/1999,1999,1,Remote violence,Military Forces of Ethiopia (1991-),,1,Civilians (Eritrea),,7,17,Ethiopia,Afar,Zone 1,Elidar,Burie,12.59889,42.27028,2,"Infantry FINF Vol. 89, Issue 2",Ethiopia bombs civilian targets,0
530,117ETH,32262,09/03/1999,1999,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,OLF claims victory in battle with Ethiopian military,0
530,118ETH,32263,09/03/1999,1999,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,OLF claims victory in battle with Ethiopian military,7
530,119ETH,32264,09/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,OLF claims victory in battle with Ethiopian military,42
530,120ETH,32265,10/03/1999,1999,2,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Ethiopia,Oromia,Arsi,Ziway Dugda,Oromiya,8.00000,39.00000,2,BBC Monitoring,OLF accuses military of harrassing and torturing civilians,0
530,121ETH,32266,13/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,122ETH,32267,14/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Erob,Alitena,14.52728,39.56817,1,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,123ETH,32268,14/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,125ETH,32269,15/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Erob,Alitena,14.52728,39.56817,1,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,126ETH,32270,15/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,127ETH,32271,15/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,ONLF claims major victories against Ethiopian troops in fighting,168
530,128ETH,32272,15/03/1999,1999,3,Battle-No change of territory,Borana Ethnic Militia (Ethiopia),,4,Sidama Ethnic Militia (Ethiopia),,4,44,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,2,BBC Monitoring,Reports of hundreds killed in ethnic clashes between Borana and Sidama ethnic groups,100
530,124ETH,32273,15/03/1999,1999,3,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,Ambo,8.98330,37.85000,2,BBC Monitoring,"Oromo ethnic group alleges harrassment, torture and rape at hands of Ethiopian military",0
530,129ETH,32274,15/03/1999,1999,3,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Ethiopia,Oromia,Borena,Teltele,Boran,4.96670,37.63330,2,BBC Monitoring,"Oromo ethnic group alleges harrassment, torture and rape at hands of Ethiopian military",0
530,130ETH,32275,16/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Erob,Alitena,14.52728,39.56817,1,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,131ETH,32276,16/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,"Infantry FINF Vol. 89, Issue 2","Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,132ETH,32277,21/03/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Borena,Teltele,Boran,4.96670,37.63330,1,Factiva - BBC Monitoring,"47 EPRDF troops killed at Chirecha. No exact date, no OLF figures.",47
530,133ETH,32278,29/03/1999,1999,1,Remote violence,Civilians (Ethiopia),,7,Military Forces of Eritrea (1993-),,8,78,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,1,Reuters,Ethiopia claims Eritrean shelling injures two civilians,0
530,134ETH,32279,15/04/1999,1999,3,Violence against civilians,Civilians (International),,7,ONLF: Ogaden National Liberation Front,,2,27,Ethiopia,Somali,Jarar,Gashamo,Somali,8.00000,45.00000,2,BBC Monitoring,ONLF kidnaps French aid worker in Somali state,0
530,135ETH,32280,10/05/1999,1999,1,Strategic development,ONLF: Ogaden National Liberation Front,,2,,,0,20,Ethiopia,Somali,Jarar,Gashamo,Somali,8.00000,45.00000,2,BBC Monitoring,ONLF releases French aid worker,0
530,136ETH,32281,14/05/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,2,"Infantry FINF Vol. 89, Issue 2",Ethiopia attacks Eritrean military positions,0
530,137ETH,32282,15/05/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Tigray,Misraqawi,Gulomekeda,Zela Ambesa,14.52194,39.38500,1,BBC Monitoring,Ethiopian fighter planes attack Eritrean targets,0
530,138ETH,32283,24/05/1999,1999,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,Gode,Gode,6.02250,43.13028,1,BBC Monitoring,ONLF ambush Ethiopian troops,47
530,139ETH,32284,27/05/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,Ethiopian military claims major victory against OLF,0
530,140ETH,32285,09/06/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Afar,Zone 1,Elidar,Burie,12.59889,42.27028,2,All Africa,"Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,141ETH,32286,10/06/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Military Forces of Eritrea (1993-),,8,18,Ethiopia,Afar,Zone 1,Elidar,Burie,12.59889,42.27028,2,All Africa,"Ethiopian and Eritrean forces battle in border war; both sides make unverifiable claims about casualties, using Af Con 100,000 as a total for these time periods",1369
530,143ETH,32287,15/07/1999,1999,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Somali,Shabelle,Gode,Gode,6.02250,43.13028,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,40
530,142ETH,32288,15/07/1999,1999,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF claims major victories against Ethiopian troops in fighting,0
530,144ETH,32289,17/07/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Gololcha Bale,Ketiba,7.33330,40.53333,2,BBC Monitoring,Ethiopian military claims major victory against OLF; OLF disputes this and also claims major victory,1172
530,145ETH,32290,20/07/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Borena,Dire,El Sod,4.20000,38.40000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,322
530,146ETH,32291,21/07/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Misraq Wellega,Haro Limu,Soghidda,10.03333,36.25000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,83
530,147ETH,32292,23/07/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Misraq Wellega,Haro Limu,Soghidda,10.03333,36.25000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,143
530,148ETH,32293,24/07/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Somali,Afder,Serer/Elkere,Elkere,5.68330,42.35000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,16
530,149ETH,32294,02/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Ginir,Ginir,7.13333,40.70000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,30
530,150ETH,32295,02/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,North Shewa,Yaya Gulele,Wabe,9.63333,38.65000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,123
530,151ETH,32296,09/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,"Southern Nations, Nationalities and Peoples",Kembata Tembaro,Kacha Bira,Mino,7.23333,37.73333,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,202
530,152ETH,32297,09/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Mena,Mennana Arena Buluk,6.41670,39.75000,2,BBC Monitoring,OLF claims victory in battle with Ethiopian military,50
530,153ETH,32298,10/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,Ethiopian military claims major victory against OLF,0
530,154ETH,32299,11/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,OLF and SLF claim massive victory in battle with Ethiopian military,0
530,155ETH,32300,12/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Seweyna,Burka Dare,7.48333,41.55000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,25
530,156ETH,32301,13/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Somali,Afder,Chereti/Weyib,Haro Ararsa,5.28333,41.56667,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,53
530,157ETH,32302,13/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Goro,Goro,6.98333,40.50000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,35
530,159ETH,32303,14/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Arsi,Ziway Dugda,Arsi,8.00000,39.00000,2,BBC Monitoring,OLF and SLF claim massive victory in battle with Ethiopian military,0
530,158ETH,32304,14/08/1999,1999,1,Strategic development,OLF: Oromo Liberation Front,,2,,,0,20,Ethiopia,Mandera,Mandera West,Gither,Saki,3.66667,39.78333,1,BBC Monitoring,OLF spotted in Kenya,0
530,160ETH,32305,15/08/1999,1999,3,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Amhara,Semen Wello,Guba Lafto,Oromo,11.86670,39.73330,2,Factiva - BBC Monitoring,OLF claim that 25 civilians were killed by the army in August.,25
530,161ETH,32306,19/08/1999,1999,1,Battle-No change of territory,OLF: Oromo Liberation Front,,2,Military Forces of Kenya (1978-2002),,8,28,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,2,BBC Monitoring,Kenyan security forces battle OLF fighters,1
530,162ETH,32307,20/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Borena,Moyale,Tuka,3.63333,38.80000,1,BBC Monitoring,OLF claims victory in battle with Ethiopian military,105
530,163ETH,32308,21/08/1999,1999,1,Remote violence,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.58330,41.86670,2,BBC Monitoring,Bomb planted along railway,0
530,165ETH,32309,29/08/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,2,Factiva - BBC Monitoring,OLF and OLA forces attack a military base at Doho-Kisu in the Moyale district. No figures for OLF losses. Report from OLF source.,53
530,164ETH,32310,29/08/1999,1999,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (International),,7,17,Ethiopia,Oromia,Mirab Shewa,Abuna G/Beret,Awara,9.56670,38.03330,1,Factiva - Birmingham Post,Civilian Plane shot down - Brtish and Swedish crew killed.,2
530,166ETH,32311,13/10/1999,1999,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,UWSLF: United Western Somali Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,WSLF claims to have killed Ethiopian troops in battle,62
530,167ETH,32312,18/10/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Siti,Shinile,Garasleh,9.83417,42.13306,1,BBC Monitoring,"ONLF battles Ethiopian military, claims victory",18
530,168ETH,32313,25/10/1999,1999,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74000,44.27806,2,BBC Monitoring,"ONLF battles Ethiopian military, claims victory",24
